t,f,its,flag,fails
314.992875,197.352975791393,14267,-1,0
314.114266,199.105505791393,14267,-1,0
409.134049,198.578945791393,14267,-1,0
343.44687,-268.030633517596,14267,-1,0
42.352087,199.105505791393,14571,-1,0
316.871231,197.352975791393,14803,-1,0
