t,f,its,flag,fails
167.723218,579187407.759519,12385,-1,0
168.181058,1159041196.50807,12385,-1,0
241.135652,579187407.759519,12385,-1,0
163.767261,263750464.889409,12385,-1,0
19.353062,579187407.759519,12657,-1,0
146.577901,579187407.759519,12969,-1,0
