t,f,its,flag,fails
201.127048,4589.72924292783,12958,-1,0
198.745903,4589.72924292783,12958,-1,0
214.392736,4590.57925052216,12958,-1,0
200.87837,4589.72922101656,12958,-1,0
11.058678,4590.57925052214,13119,-1,0
200.458515,4589.72924292783,13395,-1,0
